curso,turno,qualificacao_previa,nacionalidade,necessidades_especiais,mensalidade_em_dia,sexo,bolsista,aprovacoes,aproveitamentos,matriculas,media,indice_deseprego,indice_inflacao,PIB,STATUS
3,0,1,1,0,1,0,0,4,0,12,11.0,13.9,-0.3,0.79,0
4,1,1,1,0,1,1,0,1,0,12,11.0,16.2,0.3,-0.92,1
10,1,1,1,0,1,1,0,5,0,12,11.0,11.1,0.6,2.02,0
4,1,1,1,0,1,1,0,2,1,12,11.0,16.2,0.3,-0.92,0
10,1,1,1,0,0,1,0,2,0,12,11.0,7.6,2.6,0.32,0
15,1,1,1,0,1,1,1,1,0,12,11.0,8.9,1.4,3.51,0
5,1,1,1,0,1,1,0,1,0,12,11.0,9.4,-0.8,-3.12,1
5,1,1,1,0,1,0,0,2,0,12,11.0,9.4,-0.8,-3.12,0
10,1,1,1,0,1,0,1,4,0,12,11.0,7.6,2.6,0.32,1
17,0,1,1,0,1,1,0,1,0,10,11.0,13.9,-0.3,0.79,0
9,1,12,1,0,0,1,0,1,0,10,11.0,10.8,1.4,1.74,0
5,1,1,1,0,1,1,0,5,0,12,10.8,7.6,2.6,0.32,0
5,1,1,1,0,1,0,0,4,0,12,10.75,9.4,-0.8,-3.12,1
12,1,12,1,0,1,0,0,2,0,14,10.75,16.2,0.3,-0.92,0
11,1,1,1,0,1,1,0,4,0,12,10.75,7.6,2.6,0.32,0
9,1,1,1,0,1,0,0,3,0,10,10.6666666666667,16.2,0.3,-0.92,0
3,0,1,1,0,0,0,0,3,0,12,10.6666666666667,7.6,2.6,0.32,0
9,1,1,1,0,1,0,0,2,0,10,10.5,11.1,0.6,2.02,0
8,1,1,1,0,1,1,0,2,0,10,10.5,12.7,3.7,-1.7,0
7,1,14,1,0,1,1,0,2,0,10,10.5,12.7,3.7,-1.7,1
8,1,1,1,0,1,1,0,2,0,10,10.5,10.8,1.4,1.74,0
11,1,1,1,0,0,1,0,2,0,12,10.5,10.8,1.4,1.74,0
9,1,1,1,0,0,1,0,2,0,10,10.5,10.8,1.4,1.74,0
17,0,1,1,0,1,1,0,2,0,10,10.5,7.6,2.6,0.32,0
9,1,1,1,0,1,1,0,2,0,10,10.5,7.6,2.6,0.32,0
9,1,1,1,0,1,1,0,2,0,10,10.5,12.7,3.7,-1.7,0
17,0,1,1,0,1,0,0,2,0,10,10.5,7.6,2.6,0.32,0
17,0,12,1,0,1,0,0,2,0,10,10.5,12.4,0.5,1.79,0
16,1,1,1,0,1,0,0,2,0,12,10.5,7.6,2.6,0.32,0
11,1,1,1,0,0,0,0,5,0,11,10.4,10.8,1.4,1.74,0
1,1,1,1,0,0,1,0,1,0,14,10.0,8.9,1.4,3.51,0
7,1,1,1,0,1,1,0,2,0,10,10.0,15.5,2.8,-4.06,1
3,0,1,1,0,1,0,0,1,0,12,10.0,9.4,-0.8,-3.12,0
3,0,1,1,0,1,0,1,1,0,12,10.0,8.9,1.4,3.51,0
13,1,12,1,0,1,0,0,1,0,14,10.0,12.7,3.7,-1.7,0
13,1,1,1,0,1,1,1,2,0,14,10.0,15.5,2.8,-4.06,0
9,1,1,1,0,1,0,0,1,0,10,10.0,12.7,3.7,-1.7,0
9,1,1,1,0,1,1,0,1,0,10,10.0,7.6,2.6,0.32,0
5,1,3,1,0,0,0,0,2,0,9,10.0,10.8,1.4,1.74,0
8,1,1,1,0,1,0,1,1,0,12,10.0,11.1,0.6,2.02,0
14,1,1,1,0,1,0,0,1,0,12,10.0,10.8,1.4,1.74,0
3,0,12,1,0,1,1,0,1,0,11,10.0,16.2,0.3,-0.92,0
11,1,1,1,0,0,0,0,1,0,12,10.0,7.6,2.6,0.32,0
17,0,1,1,0,1,1,0,1,0,10,10.0,12.7,3.7,-1.7,0
3,0,1,1,0,1,0,0,1,0,10,10.0,10.8,1.4,1.74,0
17,0,1,1,0,0,0,0,1,0,10,10.0,15.5,2.8,-4.06,0
3,0,1,1,0,1,0,0,1,0,12,10.0,9.4,-0.8,-3.12,0
15,1,1,1,0,1,0,0,2,0,6,10.0,12.7,3.7,-1.7,0
11,1,1,1,0,1,0,1,1,0,12,10.0,10.8,1.4,1.74,0
9,1,1,1,0,1,1,0,2,0,10,10.0,15.5,2.8,-4.06,0
9,1,1,1,0,1,1,0,1,0,10,10.0,16.2,0.3,-0.92,0
7,1,1,1,0,1,1,0,1,0,10,10.0,8.9,1.4,3.51,0
7,1,1,1,0,1,1,0,1,0,10,10.0,7.6,2.6,0.32,1
14,1,1,1,0,1,1,0,1,0,10,10.0,9.4,-0.8,-3.12,0
11,1,1,1,0,1,1,1,2,0,12,10.0,13.9,-0.3,0.79,0
17,0,3,1,0,0,1,0,1,0,10,10.0,11.1,0.6,2.02,0
4,1,1,1,0,1,1,0,1,0,12,10.0,12.4,0.5,1.79,0
12,1,1,1,0,1,0,1,1,0,14,10.0,15.5,2.8,-4.06,0
11,1,1,1,0,1,0,0,2,0,12,10.0,10.8,1.4,1.74,0
11,1,1,1,0,1,0,1,1,0,12,10.0,12.7,3.7,-1.7,0
9,1,1,1,0,1,1,0,1,0,10,10.0,11.1,0.6,2.02,0
14,1,1,1,0,1,0,0,1,0,10,10.0,9.4,-0.8,-3.12,0
8,1,14,1,0,1,1,0,1,0,12,10.0,16.2,0.3,-0.92,0
15,1,1,1,0,1,1,0,1,0,12,10.0,10.8,1.4,1.74,1
17,0,12,1,0,1,1,0,1,0,10,10.0,12.7,3.7,-1.7,0
7,1,1,1,0,1,1,0,1,0,10,10.0,9.4,-0.8,-3.12,0
5,1,3,1,0,0,1,0,1,0,12,10.0,15.5,2.8,-4.06,0
9,1,1,11,0,1,1,0,1,0,10,10.0,15.5,2.8,-4.06,1
9,1,1,1,0,1,0,0,2,0,10,10.0,9.4,-0.8,-3.12,0
7,1,1,1,0,1,1,0,1,0,10,10.0,7.6,2.6,0.32,1
11,1,1,1,0,1,0,0,1,0,12,10.0,10.8,1.4,1.74,0
13,1,2,1,0,1,0,1,1,0,14,9.8,12.7,3.7,-1.7,0
2,1,1,1,0,1,1,0,0,0,0,0.0,10.8,1.4,1.74,0
5,1,1,1,0,0,1,0,0,0,12,0.0,10.8,1.4,1.74,0
11,1,1,1,0,0,1,0,0,0,10,0.0,15.5,2.8,-4.06,0
16,1,1,1,0,1,0,0,0,0,12,0.0,12.7,3.7,-1.7,0
2,1,1,1,0,1,0,1,0,0,0,0.0,11.1,0.6,2.02,1
7,1,8,1,0,1,1,0,0,0,10,0.0,7.6,2.6,0.32,0
17,0,1,1,0,1,0,0,0,0,10,0.0,16.2,0.3,-0.92,0
11,1,3,1,0,1,0,0,0,0,12,0.0,12.4,0.5,1.79,0
2,1,1,1,0,1,0,0,0,0,0,0.0,7.6,2.6,0.32,1
2,1,1,1,0,1,1,1,0,0,0,0.0,10.8,1.4,1.74,1
5,1,1,1,0,1,1,0,0,0,12,0.0,12.7,3.7,-1.7,1
2,1,1,1,0,1,1,1,0,0,0,0.0,10.8,1.4,1.74,1
9,1,1,1,0,1,1,0,0,0,10,0.0,7.6,2.6,0.32,1
2,1,1,1,0,1,1,0,0,0,0,0.0,15.5,2.8,-4.06,0
17,0,2,1,0,1,1,0,0,0,6,0.0,10.8,1.4,1.74,0
12,1,1,1,0,1,1,0,0,0,14,0.0,13.9,-0.3,0.79,0
2,1,1,1,0,1,0,0,0,0,0,0.0,16.2,0.3,-0.92,1
3,0,1,1,0,1,0,0,0,0,12,0.0,9.4,-0.8,-3.12,0
16,1,1,1,0,1,0,0,0,0,12,0.0,11.1,0.6,2.02,0
10,1,1,1,0,1,0,0,0,0,12,0.0,16.2,0.3,-0.92,0
2,1,1,1,0,1,0,0,0,0,0,0.0,10.8,1.4,1.74,0
9,1,1,1,0,0,0,0,0,0,10,0.0,8.9,1.4,3.51,1
11,1,1,1,0,1,0,0,0,0,10,0.0,7.6,2.6,0.32,0
2,1,1,1,0,1,0,0,0,0,0,0.0,9.4,-0.8,-3.12,1
4,1,1,1,0,1,0,0,0,0,7,0.0,8.9,1.4,3.51,1
11,1,1,1,0,1,0,0,0,0,12,0.0,11.1,0.6,2.02,0
9,1,1,1,0,1,0,0,0,0,10,0.0,7.6,2.6,0.32,0
16,1,1,1,0,1,0,0,0,0,12,0.0,12.4,0.5,1.79,0
17,0,15,1,0,1,0,0,0,0,10,0.0,8.9,1.4,3.51,0
7,1,3,1,0,1,0,0,0,0,10,0.0,13.9,-0.3,0.79,0
17,0,1,1,0,1,0,1,0,0,10,0.0,16.2,0.3,-0.92,0
14,1,1,1,0,1,0,0,0,0,10,0.0,7.6,2.6,0.32,0
11,1,3,1,0,1,0,0,0,0,12,0.0,15.5,2.8,-4.06,0
9,1,1,1,0,0,0,0,0,0,10,0.0,10.8,1.4,1.74,0
3,0,1,1,0,1,0,0,0,0,12,0.0,12.7,3.7,-1.7,0
10,1,1,1,0,1,0,0,0,0,12,0.0,9.4,-0.8,-3.12,0
6,1,15,1,0,0,0,0,0,0,9,0.0,8.9,1.4,3.51,0
7,1,14,1,0,1,0,0,0,0,10,0.0,16.2,0.3,-0.92,0
2,1,1,1,0,1,0,0,0,0,0,0.0,15.5,2.8,-4.06,0
2,1,1,1,0,0,0,0,0,0,0,0.0,9.4,-0.8,-3.12,0
17,0,1,1,0,1,0,0,0,0,10,0.0,12.7,3.7,-1.7,0
4,1,1,1,0,1,0,1,0,0,12,0.0,11.1,0.6,2.02,1
6,1,17,1,0,1,0,0,0,0,12,0.0,8.9,1.4,3.51,0
6,1,12,1,0,1,0,0,0,0,12,0.0,12.7,3.7,-1.7,0
9,1,1,1,0,0,0,0,0,0,10,0.0,9.4,-0.8,-3.12,0
2,1,1,1,0,1,0,0,0,0,0,0.0,12.7,3.7,-1.7,1
6,1,1,1,0,1,0,0,0,0,10,0.0,7.6,2.6,0.32,0
12,1,1,1,0,1,0,0,0,0,15,0.0,12.7,3.7,-1.7,0
6,1,14,1,0,1,0,0,0,0,12,0.0,15.5,2.8,-4.06,0
6,1,1,1,0,1,0,0,0,0,10,0.0,10.8,1.4,1.74,0
12,1,1,1,0,1,0,1,0,0,14,0.0,7.6,2.6,0.32,0
14,1,1,1,0,1,0,0,0,0,12,0.0,7.6,2.6,0.32,0
4,1,3,1,0,1,0,0,0,0,12,0.0,12.4,0.5,1.79,0
11,1,7,1,0,0,0,0,0,0,10,0.0,7.6,2.6,0.32,0
12,1,3,1,0,1,0,0,0,0,15,0.0,7.6,2.6,0.32,0
12,1,1,1,0,1,0,0,0,0,15,0.0,7.6,2.6,0.32,0
9,1,1,1,1,1,0,0,0,0,10,0.0,15.5,2.8,-4.06,0
3,0,1,1,0,0,0,0,0,0,10,0.0,10.8,1.4,1.74,0
17,0,1,1,0,0,0,0,0,0,9,0.0,12.7,3.7,-1.7,0
3,0,1,1,0,0,0,0,0,0,9,0.0,9.4,-0.8,-3.12,0
10,1,1,1,0,0,0,0,0,0,12,0.0,9.4,-0.8,-3.12,0
2,1,1,1,0,1,1,0,0,0,0,0.0,9.4,-0.8,-3.12,1
9,1,1,1,0,0,1,0,0,0,10,0.0,10.8,1.4,1.74,0
14,1,1,1,0,1,1,0,0,0,12,0.0,13.9,-0.3,0.79,0
5,1,14,1,0,0,1,0,0,0,12,0.0,16.2,0.3,-0.92,0
2,1,14,1,0,1,1,0,0,0,0,0.0,15.5,2.8,-4.06,1
9,1,1,1,0,1,1,0,0,0,10,0.0,11.1,0.6,2.02,0
2,1,1,1,0,1,1,0,0,0,0,0.0,7.6,2.6,0.32,1
4,1,12,1,0,1,1,0,0,0,6,0.0,16.2,0.3,-0.92,0
2,1,1,1,0,1,1,0,0,0,0,0.0,9.4,-0.8,-3.12,1
6,1,7,1,0,0,1,0,0,0,10,0.0,9.4,-0.8,-3.12,0
3,0,1,1,0,1,0,0,0,0,12,0.0,7.6,2.6,0.32,0
8,1,3,1,0,1,0,0,0,0,12,0.0,12.4,0.5,1.79,0
2,1,1,1,0,0,0,0,0,0,0,0.0,9.4,-0.8,-3.12,0
8,1,1,1,0,1,0,1,0,0,10,0.0,7.6,2.6,0.32,0
6,1,1,1,0,1,0,0,0,0,12,0.0,12.4,0.5,1.79,0
15,1,1,1,0,0,0,0,0,0,12,0.0,8.9,1.4,3.51,0
4,1,1,1,0,1,0,0,0,0,12,0.0,11.1,0.6,2.02,0
12,1,1,1,0,1,0,0,0,0,15,0.0,12.4,0.5,1.79,0
2,1,1,14,0,1,0,1,0,0,0,0.0,13.9,-0.3,0.79,1
10,1,12,1,0,0,0,0,0,0,12,0.0,13.9,-0.3,0.79,0
9,1,12,1,0,0,1,0,0,0,10,0.0,10.8,1.4,1.74,0
8,1,12,1,0,1,1,0,0,0,12,0.0,15.5,2.8,-4.06,0
17,0,1,1,0,1,1,0,0,0,10,0.0,7.6,2.6,0.32,0
3,0,1,1,0,0,1,0,0,0,11,0.0,12.4,0.5,1.79,0
17,0,12,1,0,1,1,0,0,0,10,0.0,7.6,2.6,0.32,0
7,1,1,1,0,0,1,0,0,0,10,0.0,15.5,2.8,-4.06,0
8,1,7,1,0,1,1,0,0,0,10,0.0,7.6,2.6,0.32,0
2,1,1,1,0,1,1,0,0,0,0,0.0,7.6,2.6,0.32,1
8,1,3,1,0,0,1,0,0,0,10,0.0,10.8,1.4,1.74,0
17,0,1,1,0,1,1,0,0,0,10,0.0,11.1,0.6,2.02,0
2,1,1,14,0,1,1,0,0,0,0,0.0,7.6,2.6,0.32,1
8,1,1,1,0,1,1,0,0,0,12,0.0,16.2,0.3,-0.92,0
5,1,1,1,0,1,1,0,0,0,12,0.0,12.4,0.5,1.79,0
4,1,1,1,0,0,1,0,0,0,12,0.0,15.5,2.8,-4.06,0
14,1,6,1,0,1,1,0,0,0,10,0.0,7.6,2.6,0.32,0
17,0,12,1,0,0,0,0,0,0,10,0.0,10.8,1.4,1.74,0
2,1,1,1,0,0,1,0,0,0,0,0.0,15.5,2.8,-4.06,0
2,1,1,1,0,1,1,0,0,0,0,0.0,16.2,0.3,-0.92,1
15,1,1,1,0,1,0,0,0,0,12,0.0,12.4,0.5,1.79,0
2,1,1,1,0,1,0,1,0,0,0,0.0,12.7,3.7,-1.7,1
10,1,1,1,0,0,0,0,0,0,12,0.0,11.1,0.6,2.02,0
15,1,1,1,0,1,0,0,0,0,10,0.0,8.9,1.4,3.51,0
10,1,1,1,0,0,0,1,0,0,12,0.0,12.4,0.5,1.79,0
2,1,1,1,0,1,0,0,0,0,0,0.0,13.9,-0.3,0.79,1
14,1,1,1,0,1,0,0,0,0,12,0.0,15.5,2.8,-4.06,0
10,1,7,1,0,1,0,0,0,0,11,0.0,7.6,2.6,0.32,0
7,1,1,1,0,1,1,0,0,0,10,0.0,7.6,2.6,0.32,0
8,1,14,1,0,0,1,0,0,0,10,0.0,12.7,3.7,-1.7,0
9,1,1,14,0,0,0,0,0,0,10,0.0,8.9,1.4,3.51,0
8,1,1,1,0,0,1,0,0,0,10,0.0,9.4,-0.8,-3.12,0
2,1,1,1,0,0,0,1,0,0,0,0.0,9.4,-0.8,-3.12,0
7,1,1,1,0,0,1,0,0,0,10,0.0,9.4,-0.8,-3.12,1
4,1,9,1,0,1,1,0,0,0,12,0.0,11.1,0.6,2.02,0
7,1,1,1,0,1,1,0,0,0,10,0.0,7.6,2.6,0.32,0
9,1,9,1,0,0,1,0,0,0,10,0.0,9.4,-0.8,-3.12,0
7,1,3,1,0,1,1,0,0,0,8,0.0,10.8,1.4,1.74,0
7,1,12,1,0,1,1,1,0,0,10,0.0,12.4,0.5,1.79,0
2,1,1,1,0,1,1,0,0,0,0,0.0,9.4,-0.8,-3.12,1
2,1,1,1,0,1,1,0,0,0,0,0.0,9.4,-0.8,-3.12,1
2,1,1,1,0,0,0,0,0,0,0,0.0,16.2,0.3,-0.92,0
3,0,3,1,0,0,0,0,0,0,10,0.0,9.4,-0.8,-3.12,0
14,1,1,1,0,1,0,0,0,0,12,0.0,16.2,0.3,-0.92,0
2,1,1,1,0,1,0,0,0,0,0,0.0,15.5,2.8,-4.06,0
12,1,1,1,0,1,0,0,0,0,15,0.0,13.9,-0.3,0.79,0
17,0,1,1,0,1,0,0,0,0,10,0.0,7.6,2.6,0.32,0
3,0,7,1,0,1,0,0,0,0,12,0.0,9.4,-0.8,-3.12,0
6,1,1,1,0,1,0,0,0,0,12,0.0,8.9,1.4,3.51,1
10,1,1,1,0,1,0,0,0,0,12,0.0,7.6,2.6,0.32,0
10,1,12,1,0,1,0,0,0,0,11,0.0,9.4,-0.8,-3.12,1
6,1,3,1,0,1,0,0,0,0,12,0.0,15.5,2.8,-4.06,0
15,1,1,1,0,0,1,1,0,0,8,0.0,7.6,2.6,0.32,0
9,1,1,1,0,1,1,0,0,0,10,0.0,15.5,2.8,-4.06,0
17,0,1,1,0,0,1,0,0,0,10,0.0,12.4,0.5,1.79,0
12,1,1,1,0,1,0,0,0,0,15,0.0,9.4,-0.8,-3.12,0
14,1,1,1,0,0,1,0,0,0,9,0.0,7.6,2.6,0.32,0
17,0,1,1,0,0,1,0,0,0,10,0.0,12.4,0.5,1.79,0
4,1,9,1,0,1,1,0,0,0,12,0.0,13.9,-0.3,0.79,0
17,0,1,1,0,0,1,0,0,0,10,0.0,7.6,2.6,0.32,0
7,1,12,1,0,0,1,0,0,0,10,0.0,9.4,-0.8,-3.12,0
5,1,1,1,1,1,0,0,0,0,12,0.0,15.5,2.8,-4.06,0
14,1,1,1,0,0,0,0,0,0,12,0.0,8.9,1.4,3.51,0
2,1,1,1,0,1,0,0,0,0,0,0.0,11.1,0.6,2.02,1
15,1,1,1,0,1,0,0,0,0,12,0.0,11.1,0.6,2.02,0
10,1,1,1,0,1,0,0,0,0,12,0.0,11.1,0.6,2.02,0
17,0,15,1,0,1,0,0,0,0,10,0.0,12.4,0.5,1.79,0
2,1,1,1,0,1,0,1,0,0,0,0.0,13.9,-0.3,0.79,1
5,1,1,1,0,1,0,0,0,0,12,0.0,15.5,2.8,-4.06,0
2,1,1,1,0,1,0,0,0,0,0,0.0,13.9,-0.3,0.79,0
8,1,1,1,0,1,0,0,0,0,12,0.0,15.5,2.8,-4.06,0
2,1,1,1,0,1,0,0,0,0,0,0.0,15.5,2.8,-4.06,1
15,1,1,1,0,1,0,0,0,0,12,0.0,8.9,1.4,3.51,0
14,1,3,1,0,0,0,0,0,0,12,0.0,10.8,1.4,1.74,0
8,1,1,1,0,0,0,0,0,0,8,0.0,9.4,-0.8,-3.12,0
2,1,1,1,0,1,0,0,0,0,0,0.0,10.8,1.4,1.74,0
5,1,1,1,0,0,0,0,0,0,11,0.0,10.8,1.4,1.74,0
11,1,1,1,0,0,0,0,0,0,12,0.0,15.5,2.8,-4.06,0
2,1,1,1,0,1,0,0,0,0,0,0.0,7.6,2.6,0.32,1
2,1,1,1,0,1,0,0,0,0,0,0.0,15.5,2.8,-4.06,0
8,1,3,1,0,1,0,0,0,0,10,0.0,10.8,1.4,1.74,0
2,1,1,1,0,1,0,1,0,0,0,0.0,13.9,-0.3,0.79,1
13,1,1,1,0,0,0,0,0,0,15,0.0,10.8,1.4,1.74,0
2,1,1,1,0,1,0,0,0,0,0,0.0,12.4,0.5,1.79,0
17,0,12,1,0,0,0,0,0,0,10,0.0,16.2,0.3,-0.92,0
14,1,1,1,0,1,1,0,0,0,12,0.0,15.5,2.8,-4.06,0
10,1,1,1,0,1,0,0,0,0,12,0.0,12.4,0.5,1.79,0
15,1,1,1,0,1,1,0,0,0,12,0.0,12.4,0.5,1.79,0
16,1,1,1,0,1,0,0,0,0,13,0.0,8.9,1.4,3.51,0
11,1,1,1,0,0,1,0,0,0,12,0.0,9.4,-0.8,-3.12,0
4,1,1,1,0,0,1,0,0,0,12,0.0,12.4,0.5,1.79,0
14,1,1,1,0,1,1,0,0,0,10,0.0,7.6,2.6,0.32,0
11,1,1,1,0,0,1,0,0,0,12,0.0,8.9,1.4,3.51,0
2,1,14,1,0,1,1,0,0,0,0,0.0,15.5,2.8,-4.06,1
2,1,1,1,0,1,0,0,0,0,0,0.0,10.8,1.4,1.74,1
16,1,1,1,0,1,0,0,0,0,12,0.0,10.8,1.4,1.74,0
11,1,12,1,0,0,1,0,0,0,10,0.0,15.5,2.8,-4.06,0
2,1,1,1,0,0,1,0,0,0,0,0.0,10.8,1.4,1.74,0
7,1,1,1,0,0,1,0,0,0,10,0.0,15.5,2.8,-4.06,0
5,1,1,1,0,1,1,0,0,0,12,0.0,12.4,0.5,1.79,0
2,1,14,1,0,1,1,0,0,0,0,0.0,12.4,0.5,1.79,1
14,1,7,1,0,0,1,0,0,0,10,0.0,9.4,-0.8,-3.12,0
2,1,1,1,0,1,1,0,0,0,0,0.0,13.9,-0.3,0.79,0
2,1,1,1,0,1,1,1,0,0,0,0.0,10.8,1.4,1.74,1
10,1,1,1,0,1,1,0,0,0,12,0.0,11.1,0.6,2.02,0
12,1,1,1,0,0,1,0,0,0,15,0.0,16.2,0.3,-0.92,0
8,1,1,1,0,0,1,0,0,0,10,0.0,10.8,1.4,1.74,0
7,1,1,1,0,1,1,0,0,0,10,0.0,7.6,2.6,0.32,0
2,1,1,1,0,1,0,0,0,0,0,0.0,16.2,0.3,-0.92,0
2,1,1,1,0,1,0,0,0,0,0,0.0,12.4,0.5,1.79,1
9,1,14,9,0,0,1,0,0,0,10,0.0,15.5,2.8,-4.06,0
7,1,1,14,0,1,1,0,0,0,11,0.0,11.1,0.6,2.02,0
3,0,12,1,0,1,0,0,0,0,12,0.0,11.1,0.6,2.02,0
6,1,1,1,0,0,0,0,0,0,12,0.0,12.7,3.7,-1.7,0
2,1,1,1,0,1,0,1,0,0,0,0.0,10.8,1.4,1.74,1
4,1,1,1,0,0,1,0,0,0,12,0.0,16.2,0.3,-0.92,0
11,1,1,1,0,0,1,0,0,0,10,0.0,12.7,3.7,-1.7,0
2,1,1,1,0,0,1,0,0,0,0,0.0,9.4,-0.8,-3.12,0
2,1,1,1,0,1,1,0,0,0,0,0.0,10.8,1.4,1.74,0
9,1,1,1,0,1,1,1,0,0,10,0.0,11.1,0.6,2.02,0
9,1,1,1,0,0,1,0,0,0,10,0.0,9.4,-0.8,-3.12,0
15,1,1,1,0,1,1,0,0,0,12,0.0,9.4,-0.8,-3.12,0
3,0,1,1,0,1,1,0,0,0,12,0.0,16.2,0.3,-0.92,0
12,1,12,1,0,1,1,0,0,0,14,0.0,16.2,0.3,-0.92,0
2,1,1,1,0,1,1,0,0,0,0,0.0,9.4,-0.8,-3.12,1
12,1,1,16,0,1,0,0,0,0,15,0.0,12.7,3.7,-1.7,0
11,1,1,1,0,0,1,0,0,0,7,0.0,12.4,0.5,1.79,0
2,1,1,1,0,1,1,1,0,0,0,0.0,11.1,0.6,2.02,1
12,1,1,1,0,1,0,0,0,0,15,0.0,15.5,2.8,-4.06,0
12,1,5,1,0,0,0,0,0,0,15,0.0,12.4,0.5,1.79,0
2,1,1,1,0,1,1,1,0,0,0,0.0,13.9,-0.3,0.79,1
9,1,9,1,0,0,1,0,0,0,10,0.0,12.7,3.7,-1.7,0
2,1,1,1,0,1,1,0,0,0,0,0.0,7.6,2.6,0.32,1
12,1,1,1,0,1,0,0,0,0,14,0.0,11.1,0.6,2.02,0
7,1,3,1,0,0,0,0,0,0,10,0.0,12.7,3.7,-1.7,0
16,1,9,1,0,1,0,0,0,0,12,0.0,16.2,0.3,-0.92,0
8,1,2,3,0,1,1,0,0,0,13,0.0,8.9,1.4,3.51,0
17,0,7,1,0,0,0,0,0,0,10,0.0,7.6,2.6,0.32,0
11,1,2,1,0,0,0,0,0,0,10,0.0,10.8,1.4,1.74,0
12,1,1,1,0,0,0,0,0,0,16,0.0,12.7,3.7,-1.7,0
7,1,1,1,0,1,1,0,0,0,10,0.0,9.4,-0.8,-3.12,0
9,1,1,1,0,1,1,0,0,0,10,0.0,7.6,2.6,0.32,1
2,1,1,1,0,1,1,0,0,0,0,0.0,7.6,2.6,0.32,0
8,1,1,3,0,1,0,0,0,0,12,0.0,13.9,-0.3,0.79,0
4,1,12,1,0,0,1,0,0,0,12,0.0,16.2,0.3,-0.92,0
17,0,9,1,0,0,1,0,0,0,10,0.0,7.6,2.6,0.32,0
2,1,1,1,1,1,0,0,0,0,0,0.0,16.2,0.3,-0.92,1
2,1,1,1,0,1,1,1,0,0,0,0.0,10.8,1.4,1.74,1
2,1,1,1,0,1,1,0,0,0,0,0.0,7.6,2.6,0.32,1
2,1,1,1,0,1,1,0,0,0,0,0.0,9.4,-0.8,-3.12,0
2,1,1,1,0,0,1,1,0,0,0,0.0,9.4,-0.8,-3.12,0
2,1,1,1,0,1,1,0,0,0,0,0.0,11.1,0.6,2.02,1
3,0,11,1,0,0,0,0,0,0,10,0.0,9.4,-0.8,-3.12,0
7,1,1,1,0,1,1,0,0,0,10,0.0,16.2,0.3,-0.92,0
15,1,12,1,0,0,1,0,0,0,8,0.0,13.9,-0.3,0.79,0
14,1,7,1,0,1,1,0,0,0,10,0.0,9.4,-0.8,-3.12,0
2,1,1,1,0,1,0,0,0,0,0,0.0,8.9,1.4,3.51,0
2,1,1,1,0,1,0,1,0,0,0,0.0,7.6,2.6,0.32,1
2,1,1,1,0,1,0,0,0,0,0,0.0,13.9,-0.3,0.79,1
13,1,1,1,0,1,1,0,0,0,14,0.0,11.1,0.6,2.02,0
2,1,1,1,0,1,1,0,0,0,0,0.0,10.8,1.4,1.74,1
2,1,1,1,0,1,1,0,0,0,0,0.0,7.6,2.6,0.32,0
7,1,1,1,0,1,1,0,0,0,10,0.0,7.6,2.6,0.32,0
5,1,1,1,0,0,1,0,0,0,12,0.0,12.7,3.7,-1.7,0
7,1,3,1,0,1,1,0,0,0,10,0.0,10.8,1.4,1.74,0
6,1,1,1,0,1,1,0,0,0,10,0.0,7.6,2.6,0.32,0
12,1,3,1,0,1,1,0,0,0,16,0.0,9.4,-0.8,-3.12,0
15,1,1,1,0,1,1,0,0,0,12,0.0,7.6,2.6,0.32,0
2,1,1,1,0,1,1,0,0,0,0,0.0,12.7,3.7,-1.7,0
17,0,12,1,0,1,1,0,0,0,10,0.0,16.2,0.3,-0.92,0
11,1,1,1,0,0,0,0,0,0,12,0.0,12.7,3.7,-1.7,0
5,1,12,1,0,0,1,0,0,0,12,0.0,10.8,1.4,1.74,0
4,1,1,1,0,0,1,0,0,0,12,0.0,15.5,2.8,-4.06,0
4,1,1,1,0,0,1,0,0,0,12,0.0,13.9,-0.3,0.79,0
2,1,1,1,0,1,1,1,0,0,0,0.0,13.9,-0.3,0.79,1
7,1,1,1,0,0,1,0,0,0,10,0.0,8.9,1.4,3.51,0
2,1,1,14,0,1,0,1,0,0,0,0.0,12.7,3.7,-1.7,0
9,1,1,1,0,1,0,0,0,0,10,0.0,15.5,2.8,-4.06,0
12,1,3,1,0,1,1,0,0,0,15,0.0,12.4,0.5,1.79,0
15,1,1,1,0,0,1,0,0,0,8,0.0,10.8,1.4,1.74,0
10,1,12,1,0,1,1,0,0,0,12,0.0,15.5,2.8,-4.06,0
9,1,1,1,0,1,1,0,0,0,10,0.0,8.9,1.4,3.51,0
6,1,1,1,0,1,1,0,0,0,12,0.0,16.2,0.3,-0.92,0
9,1,12,1,0,0,1,0,0,0,10,0.0,8.9,1.4,3.51,0
17,0,3,1,0,1,1,0,0,0,10,0.0,12.7,3.7,-1.7,0
14,1,1,1,0,1,1,0,0,0,12,0.0,15.5,2.8,-4.06,0
5,1,1,1,0,1,1,0,0,0,12,0.0,9.4,-0.8,-3.12,0
15,1,1,1,0,0,0,0,0,0,12,0.0,8.9,1.4,3.51,0
12,1,3,1,0,0,0,0,0,0,14,0.0,13.9,-0.3,0.79,0
15,1,1,9,0,1,0,0,0,0,12,0.0,9.4,-0.8,-3.12,0
12,1,3,1,0,0,1,0,0,0,15,0.0,12.7,3.7,-1.7,0
